FPR_Micro,TPR_Micro
0.14023,0.80517
0.14046,0.80517
0.14046,0.80573
0.14065,0.80573
0.14065,0.80591
0.14191,0.80591
0.14191,0.80610
0.14196,0.80610
0.14196,0.80629
0.14206,0.80629
0.14206,0.80648
0.14234,0.80648
0.14234,0.80666
0.14248,0.80666
0.14248,0.80685
0.14252,0.80685
0.14252,0.80704
0.14266,0.80704
0.14266,0.80722
0.14290,0.80722
0.14290,0.80741
0.14318,0.80741
0.14318,0.80760
0.14332,0.80760
0.14332,0.80779
0.14341,0.80779
0.14341,0.80797
0.14346,0.80797
0.14346,0.80816
0.14411,0.80816
0.14411,0.80853
0.14421,0.80853
0.14421,0.80872
0.14430,0.80872
0.14430,0.80891
0.14439,0.80891
0.14439,0.80928
0.14486,0.80928
0.14486,0.80947
0.14500,0.80947
0.14500,0.80966
0.14510,0.80966
0.14510,0.80984
0.14514,0.80984
0.14514,0.81003
0.14519,0.81003
0.14519,0.81022
0.14561,0.81022
0.14561,0.81041
0.14589,0.81041
0.14589,0.81059
0.14603,0.81059
0.14603,0.81115
0.14613,0.81115
0.14613,0.81134
0.14641,0.81134
0.14641,0.81153
0.14655,0.81153
0.14655,0.81172
0.14683,0.81172
0.14683,0.81190
0.14692,0.81190
0.14692,0.81209
0.14790,0.81209
0.14790,0.81228
0.14893,0.81228
0.14893,0.81246
0.14903,0.81246
0.14903,0.81265
0.14926,0.81265
0.14926,0.81284
0.14940,0.81284
0.14940,0.81303
0.14949,0.81303
0.14949,0.81321
0.14964,0.81321
0.14964,0.81340
0.14987,0.81340
0.14987,0.81378
0.15001,0.81378
0.15001,0.81396
0.15057,0.81396
0.15057,0.81415
0.15062,0.81415
0.15062,0.81452
0.15071,0.81452
0.15071,0.81490
0.15109,0.81490
0.15109,0.81509
0.15127,0.81509
0.15127,0.81527
0.15132,0.81527
0.15132,0.81546
0.15137,0.81546
0.15137,0.81565
0.15141,0.81565
0.15141,0.81583
0.15155,0.81583
0.15155,0.81621
0.15216,0.81621
0.15216,0.81640
0.15230,0.81640
0.15230,0.81658
0.15235,0.81658
0.15235,0.81677
0.15249,0.81677
0.15249,0.81696
0.15263,0.81696
0.15263,0.81714
0.15286,0.81714
0.15286,0.81733
0.15291,0.81733
0.15291,0.81752
0.15310,0.81752
0.15310,0.81771
0.15371,0.81771
0.15371,0.81789
0.15375,0.81789
0.15375,0.81808
0.15380,0.81808
0.15380,0.81827
0.15385,0.81827
0.15385,0.81864
0.15394,0.81864
0.15394,0.81902
0.15408,0.81902
0.15408,0.81920
0.15450,0.81920
0.15450,0.81939
0.15464,0.81939
0.15464,0.81958
0.15539,0.81958
0.15539,0.81976
0.15590,0.81976
0.15590,0.82014
0.15600,0.82014
0.15600,0.82033
0.15623,0.82033
0.15623,0.82051
0.15754,0.82051
0.15754,0.82070
0.15768,0.82070
0.15768,0.82089
0.15796,0.82089
0.15796,0.82107
0.15810,0.82107
0.15810,0.82126
0.15824,0.82126
0.15824,0.82164
0.15853,0.82164
0.15853,0.82182
0.15881,0.82182
0.15881,0.82201
0.15955,0.82201
0.15955,0.82220
0.16030,0.82220
0.16040,0.82220
0.16040,0.82238
0.16049,0.82238
0.16049,0.82257
0.16054,0.82257
0.16054,0.82276
0.16161,0.82276
0.16161,0.82295
0.16189,0.82295
0.16189,0.82313
0.16241,0.82313
0.16241,0.82332
0.16283,0.82332
0.16283,0.82351
0.16330,0.82351
0.16330,0.82369
0.16334,0.82369
0.16334,0.82388
0.16433,0.82388
0.16433,0.82407
0.16470,0.82407
0.16470,0.82426
0.16508,0.82426
0.16508,0.82444
0.16536,0.82444
0.16536,0.82463
0.16540,0.82463
0.16540,0.82482
0.16545,0.82482
0.16545,0.82500
0.16657,0.82500
0.16657,0.82557
0.16662,0.82557
0.16662,0.82575
0.16667,0.82575
0.16667,0.82594
0.16695,0.82594
0.16695,0.82613
0.16699,0.82613
0.16699,0.82631
0.16713,0.82631
0.16713,0.82669
0.16723,0.82669
0.16723,0.82688
0.16742,0.82688
0.16742,0.82706
0.16746,0.82706
0.16746,0.82725
0.16802,0.82725
0.16802,0.82744
0.16821,0.82744
0.16821,0.82762
0.16830,0.82762
0.16830,0.82781
0.16854,0.82781
0.16854,0.82819
0.16905,0.82819
0.16905,0.82837
0.16966,0.82837
0.16966,0.82856
0.16999,0.82856
0.16999,0.82875
0.17060,0.82875
0.17060,0.82931
0.17116,0.82931
0.17116,0.82950
0.17121,0.82950
0.17121,0.82968
0.17149,0.82968
0.17149,0.83006
0.17158,0.83006
0.17158,0.83025
0.17167,0.83025
0.17167,0.83043
0.17270,0.83043
0.17270,0.83099
0.17284,0.83099
0.17284,0.83137
0.17294,0.83137
0.17294,0.83156
0.17303,0.83156
0.17303,0.83174
0.17308,0.83174
0.17308,0.83212
0.17317,0.83212
0.17317,0.83230
0.17326,0.83230
0.17326,0.83249
0.17359,0.83249
0.17359,0.83268
0.17415,0.83268
0.17415,0.83287
0.17429,0.83287
0.17429,0.83324
0.17457,0.83324
0.17457,0.83343
0.17481,0.83343
0.17481,0.83361
0.17518,0.83361
0.17518,0.83380
0.17532,0.83380
0.17532,0.83399
0.17570,0.83399
0.17570,0.83418
0.17588,0.83418
0.17588,0.83436
0.17640,0.83436
0.17640,0.83455
0.17682,0.83455
0.17682,0.83474
0.17715,0.83474
0.17715,0.83492
0.17733,0.83492
0.17733,0.83511
0.17762,0.83511
0.17762,0.83530
0.17766,0.83530
0.17766,0.83549
0.17776,0.83549
0.17776,0.83567
0.17813,0.83567
0.17813,0.83586
0.17818,0.83586
0.17818,0.83605
0.17827,0.83605
0.17827,0.83642
0.17864,0.83642
0.17864,0.83661
0.17879,0.83661
0.17879,0.83680
0.17888,0.83680
0.17888,0.83736
0.17893,0.83736
0.17893,0.83754
0.17991,0.83754
0.17991,0.83792
0.18005,0.83792
0.18005,0.83811
0.18038,0.83811
0.18038,0.83829
0.18112,0.83829
0.18112,0.83848
0.18141,0.83848
0.18141,0.83867
0.18173,0.83867
0.18173,0.83885
0.18178,0.83885
0.18178,0.83904
0.18220,0.83904
0.18220,0.83923
0.18234,0.83923
0.18234,0.83998
0.18304,0.83998
0.18304,0.84016
0.18323,0.84016
0.18323,0.84035
0.18346,0.84035
0.18346,0.84054
0.18351,0.84054
0.18351,0.84073
0.18356,0.84073
0.18356,0.84091
0.18398,0.84091
0.18398,0.84110
0.18407,0.84110
0.18407,0.84129
0.18435,0.84129
0.18435,0.84147
0.18468,0.84147
0.18468,0.84166
0.18496,0.84166
0.18496,0.84185
0.18538,0.84185
0.18538,0.84222
0.18548,0.84222
0.18548,0.84241
0.18608,0.84241
0.18608,0.84260
0.18627,0.84260
0.18627,0.84278
0.18683,0.84278
0.18683,0.84297
0.18791,0.84297
0.18791,0.84316
0.18847,0.84316
0.18847,0.84335
0.18866,0.84335
0.18866,0.84353
0.18870,0.84353
0.18870,0.84372
0.18959,0.84372
0.18959,0.84391
0.18983,0.84391
0.18983,0.84410
0.18987,0.84410
0.18987,0.84428
0.19025,0.84428
0.19025,0.84447
0.19039,0.84447
0.19039,0.84466
0.19156,0.84466
0.19156,0.84503
0.19179,0.84503
0.19179,0.84522
0.19221,0.84522
0.19221,0.84541
0.19240,0.84541
0.19240,0.84559
0.19273,0.84559
0.19273,0.84578
0.19502,0.84578
0.19502,0.84597
0.19521,0.84597
0.19521,0.84615
0.19577,0.84615
0.19577,0.84634
0.19586,0.84634
0.19586,0.84653
0.19624,0.84653
0.19624,0.84672
0.19633,0.84672
0.19633,0.84690
0.19652,0.84690
0.19652,0.84709
0.19671,0.84709
0.19671,0.84728
0.19680,0.84728
0.19680,0.84746
0.19685,0.84746
0.19685,0.84784
0.19689,0.84784
0.19689,0.84821
0.19694,0.84821
0.19694,0.84840
0.19848,0.84840
0.19848,0.84859
0.19853,0.84859
0.19853,0.84877
0.19886,0.84877
0.19886,0.84896
0.19891,0.84896
0.19891,0.84934
0.19979,0.84934
0.19979,0.84952
0.19989,0.84952
0.19989,0.84971
0.20026,0.84971
0.20026,0.84990
0.20040,0.84990
0.20040,0.85008
0.20068,0.85008
0.20068,0.85027
0.20073,0.85027
0.20073,0.85065
0.20115,0.85065
0.20115,0.85083
0.20171,0.85083
0.20171,0.85121
0.20293,0.85121
0.20293,0.85139
0.20298,0.85139
0.20298,0.85158
0.20307,0.85158
0.20307,0.85177
0.20312,0.85177
0.20312,0.85214
0.20354,0.85214
0.20354,0.85233
0.20401,0.85233
0.20401,0.85252
0.20424,0.85252
0.20424,0.85270
0.20443,0.85270
0.20443,0.85289
0.20461,0.85289
0.20461,0.85308
0.20494,0.85308
0.20494,0.85327
0.20503,0.85327
0.20503,0.85345
0.20522,0.85345
0.20522,0.85364
0.20555,0.85364
0.20555,0.85383
0.20564,0.85383
0.20564,0.85401
0.20588,0.85401
0.20588,0.85439
0.20606,0.85439
0.20606,0.85458
0.20634,0.85458
0.20634,0.85476
0.20639,0.85476
0.20639,0.85495
0.20681,0.85495
0.20681,0.85532
0.20695,0.85532
0.20695,0.85551
0.20705,0.85551
0.20705,0.85589
0.20728,0.85589
0.20737,0.85589
0.20808,0.85589
0.20808,0.85607
0.20850,0.85607
0.20850,0.85645
0.20868,0.85645
0.20868,0.85682
0.20873,0.85682
0.20873,0.85701
0.20901,0.85701
0.20901,0.85720
0.20920,0.85720
0.20920,0.85738
0.20925,0.85738
0.20925,0.85757
0.20934,0.85757
0.20934,0.85776
0.20976,0.85776
0.20976,0.85794
0.20981,0.85794
0.20981,0.85813
0.21070,0.85813
0.21070,0.85832
0.21074,0.85832
0.21074,0.85851
0.21107,0.85851
0.21107,0.85869
0.21135,0.85869
0.21135,0.85888
0.21159,0.85888
0.21159,0.85926
0.21210,0.85926
0.21210,0.85944
0.21219,0.85944
0.21219,0.85963
0.21229,0.85963
0.21229,0.85982
0.21233,0.85982
0.21233,0.86000
0.21261,0.86000
0.21261,0.86019
0.21266,0.86019
0.21266,0.86038
0.21304,0.86038
0.21304,0.86075
0.21313,0.86075
0.21313,0.86094
0.21318,0.86094
0.21318,0.86113
0.21336,0.86113
0.21336,0.86131
0.21341,0.86131
0.21341,0.86150
0.21364,0.86150
0.21364,0.86169
0.21430,0.86169
0.21430,0.86188
0.21519,0.86188
0.21519,0.86206
0.21561,0.86206
0.21561,0.86225
0.21575,0.86225
0.21575,0.86244
0.21589,0.86244
0.21589,0.86262
0.21664,0.86262
0.21664,0.86281
0.21725,0.86281
0.21725,0.86300
0.21743,0.86300
0.21743,0.86319
0.21762,0.86319
0.21762,0.86337
0.21776,0.86337
0.21776,0.86356
0.21832,0.86356
0.21832,0.86375
0.21935,0.86375
0.21935,0.86412
0.21963,0.86412
0.21963,0.86450
0.21968,0.86450
0.21968,0.86468
0.21977,0.86468
0.21977,0.86487
0.22062,0.86487
0.22062,0.86506
0.22066,0.86506
0.22066,0.86543
0.22071,0.86543
0.22071,0.86562
0.22090,0.86562
0.22090,0.86581
0.22113,0.86581
0.22113,0.86599
0.22127,0.86599
0.22127,0.86655
0.22136,0.86655
0.22136,0.86674
0.22225,0.86674
0.22225,0.86693
0.22249,0.86693
0.22249,0.86712
0.22296,0.86712
0.22296,0.86730
0.22356,0.86730
0.22356,0.86749
0.22408,0.86749
0.22408,0.86768
0.22413,0.86768
0.22413,0.86805
0.22515,0.86805
0.22515,0.86824
0.22562,0.86824
0.22562,0.86843
0.22581,0.86843
0.22581,0.86861
0.22590,0.86861
0.22590,0.86880
0.22632,0.86880
0.22632,0.86899
0.22665,0.86899
0.22665,0.86936
0.22679,0.86936
0.22679,0.86974
0.22684,0.86974
0.22684,0.86992
0.22707,0.86992
0.22707,0.87011
0.22829,0.87011
0.22829,0.87030
0.22951,0.87030
0.22951,0.87048
0.22955,0.87048
0.22955,0.87067
0.22969,0.87067
0.22969,0.87086
0.23021,0.87086
0.23021,0.87105
0.23025,0.87105
0.23025,0.87123
0.23250,0.87123
0.23250,0.87142
0.23297,0.87142
0.23297,0.87161
0.23442,0.87161
0.23442,0.87179
0.23451,0.87179
0.23451,0.87198
0.23582,0.87198
0.23582,0.87217
0.23620,0.87217
0.23620,0.87236
0.23652,0.87236
0.23652,0.87254
0.23666,0.87254
0.23666,0.87273
0.23685,0.87273
0.23685,0.87292
0.23779,0.87292
0.23779,0.87329
0.23905,0.87329
0.23905,0.87348
0.23929,0.87348
0.23929,0.87367
0.23938,0.87367
0.23938,0.87385
0.24003,0.87385
0.24003,0.87404
0.24125,0.87404
0.24125,0.87423
0.24284,0.87423
0.24284,0.87442
0.24336,0.87442
0.24336,0.87460
0.24424,0.87460
0.24424,0.87479
0.24485,0.87479
0.24485,0.87498
0.24588,0.87498
0.24588,0.87516
0.24598,0.87516
0.24598,0.87535
0.24630,0.87535
0.24630,0.87573
0.24635,0.87573
0.24635,0.87591
0.24729,0.87591
0.24729,0.87610
0.24752,0.87610
0.24752,0.87629
0.24803,0.87629
0.24803,0.87647
0.24874,0.87647
0.24874,0.87666
0.24930,0.87666
0.24930,0.87685
0.25047,0.87685
0.25047,0.87704
0.25295,0.87704
0.25295,0.87722
0.25342,0.87722
0.25342,0.87741
0.25402,0.87741
0.25402,0.87760
0.25416,0.87760
0.25416,0.87778
0.25454,0.87778
0.25454,0.87816
0.25463,0.87816
0.25463,0.87835
0.25473,0.87835
0.25473,0.87853
0.25580,0.87853
0.25580,0.87872
0.25590,0.87872
0.25590,0.87891
0.25636,0.87891
0.25636,0.87909
0.25655,0.87909
0.25655,0.87928
0.25702,0.87928
0.25702,0.87947
0.25716,0.87947
0.25716,0.87966
0.25884,0.87966
0.25884,0.87984
0.25955,0.87984
0.25955,0.88003
0.25987,0.88003
0.25987,0.88022
0.26114,0.88022
0.26114,0.88040
0.26128,0.88040
0.26128,0.88059
0.26203,0.88059
0.26203,0.88078
0.26352,0.88078
0.26352,0.88097
0.26366,0.88097
0.26366,0.88115
0.26474,0.88115
0.26474,0.88134
0.26483,0.88134
0.26483,0.88153
0.26525,0.88153
0.26525,0.88171
0.26553,0.88171
0.26553,0.88190
0.26577,0.88190
0.26577,0.88209
0.26708,0.88209
0.26708,0.88228
0.26769,0.88228
0.26769,0.88246
0.26778,0.88246
0.26778,0.88265
0.26867,0.88265
0.26867,0.88284
0.26895,0.88284
0.26895,0.88302
0.26937,0.88302
0.26937,0.88321
0.26975,0.88321
0.26975,0.88340
0.27194,0.88340
0.27194,0.88359
0.27307,0.88359
0.27307,0.88377
0.27325,0.88377
0.27325,0.88396
0.27377,0.88396
0.27377,0.88415
0.27559,0.88415
0.27559,0.88433
0.27662,0.88433
0.27662,0.88452
0.27667,0.88452
0.27667,0.88471
0.27793,0.88471
0.27803,0.88471
0.27887,0.88471
0.27887,0.88490
0.28004,0.88490
0.28004,0.88508
0.28083,0.88508
0.28083,0.88527
0.28191,0.88527
0.28191,0.88546
0.28200,0.88546
0.28200,0.88564
0.28308,0.88564
0.28308,0.88583
0.28322,0.88583
0.28322,0.88602
0.28327,0.88602
0.28327,0.88621
0.28331,0.88621
0.28331,0.88639
0.28795,0.88639
0.28795,0.88658
0.28860,0.88658
0.28860,0.88677
0.28940,0.88677
0.28940,0.88695
0.29043,0.88695
0.29043,0.88714
0.29052,0.88714
0.29052,0.88733
0.29202,0.88733
0.29202,0.88752
0.29235,0.88752
0.29235,0.88770
0.29249,0.88770
0.29249,0.88789
0.29272,0.88789
0.29272,0.88808
0.29375,0.88808
0.29375,0.88827
0.29585,0.88827
0.29585,0.88845
0.29885,0.88845
0.29885,0.88864
0.29960,0.88864
0.29960,0.88883
0.30147,0.88883
0.30147,0.88901
0.30203,0.88901
0.30203,0.88920
0.30217,0.88920
0.30217,0.88939
0.30287,0.88939
0.30287,0.88958
0.30297,0.88958
0.30297,0.88995
0.30423,0.88995
0.30423,0.89014
0.30460,0.89014
0.30460,0.89032
0.30512,0.89032
0.30512,0.89051
0.30517,0.89051
0.30517,0.89070
0.30624,0.89070
0.30624,0.89089
0.30643,0.89089
0.30643,0.89107
0.30914,0.89107
0.30914,0.89126
0.30942,0.89126
0.30942,0.89145
0.31073,0.89145
0.31073,0.89163
0.31190,0.89163
0.31190,0.89182
0.31588,0.89182
0.31588,0.89220
0.31654,0.89220
0.31654,0.89238
0.31672,0.89238
0.31672,0.89257
0.31845,0.89257
0.31845,0.89276
0.32131,0.89276
0.32131,0.89294
0.32299,0.89294
0.32299,0.89313
0.32580,0.89313
0.32580,0.89332
0.32851,0.89332
0.32851,0.89351
0.33020,0.89351
0.33020,0.89369
0.33198,0.89369
0.33198,0.89388
0.33202,0.89388
0.33202,0.89407
0.33666,0.89407
0.33666,0.89425
0.33806,0.89425
0.33806,0.89444
0.34096,0.89444
0.34105,0.89444
0.34133,0.89444
0.34133,0.89463
0.34293,0.89463
0.34293,0.89482
0.34377,0.89482
0.34377,0.89500
0.34657,0.89500
0.34657,0.89519
0.34924,0.89519
0.34924,0.89538
0.34952,0.89538
0.34952,0.89556
0.35018,0.89556
0.35018,0.89575
0.35168,0.89575
0.35168,0.89594
0.35523,0.89594
0.35532,0.89594
0.35706,0.89594
0.35706,0.89613
0.35738,0.89613
0.35738,0.89631
0.35851,0.89631
0.35860,0.89631
0.36754,0.89631
0.36754,0.89650
0.36997,0.89650
0.36997,0.89669
0.37109,0.89669
0.37109,0.89687
0.37451,0.89687
0.37451,0.89706
0.37727,0.89706
0.37736,0.89706
0.37755,0.89706
0.37755,0.89725
0.38658,0.89725
0.38658,0.89744
0.38925,0.89744
0.38925,0.89762
0.39046,0.89762
0.39046,0.89781
0.39870,0.89781
0.39879,0.89781
0.40029,0.89781
0.40029,0.89800
0.40085,0.89800
0.40085,0.89818
0.40090,0.89818
0.40090,0.89837
0.40132,0.89837
0.40132,0.89875
0.40141,0.89875
0.40141,0.89893
0.40249,0.89893
0.40249,0.89912
0.40633,0.89912
0.40633,0.89931
0.41269,0.89931
0.41269,0.89949
0.41386,0.89949
0.41386,0.89968
0.43412,0.89968
0.43412,0.89987
0.43669,0.89987
0.43669,0.90006
0.44016,0.90006
0.44025,0.90006
0.44296,0.90006
0.44306,0.90006
0.44788,0.90006
0.44788,0.90024
0.45195,0.90024
0.45195,0.90043
0.45574,0.90043
0.45574,0.90062
0.45878,0.90062
0.45882,0.90080
0.46060,0.90080
0.46060,0.90099
0.46837,0.90099
0.46837,0.90118
0.47108,0.90118
0.47118,0.90118
0.47618,0.90118
0.47618,0.90137
0.48938,0.90137
0.48938,0.90155
0.49546,0.90155
0.49555,0.90155
0.49677,0.90155
0.49677,0.90174
0.49691,0.90174
0.49691,0.90193
0.50182,0.90193
0.50192,0.90193
0.51043,0.90193
0.51053,0.90193
0.51081,0.90193
0.51090,0.90193
0.51886,0.90193
0.51895,0.90193
0.52620,0.90193
0.52620,0.90211
0.52686,0.90211
0.52686,0.90230
0.52840,0.90230
0.52850,0.90230
0.52943,0.90230
0.52952,0.90230
0.52957,0.90230
0.52966,0.90230
0.53116,0.90230
0.53116,0.90249
0.55297,0.90249
0.55306,0.90249
0.55545,0.90249
0.55545,0.90268
0.55563,0.90268
0.55573,0.90268
0.55638,0.90268
0.55648,0.90268
0.55966,0.90268
0.55975,0.90268
0.56275,0.90268
0.56284,0.90268
0.56373,0.90268
0.56382,0.90268
0.56504,0.90268
0.56523,0.90268
0.56565,0.90268
0.56574,0.90268
0.56640,0.90268
0.56649,0.90268
0.56686,0.90268
0.56696,0.90268
0.57136,0.90268
0.57145,0.90268
0.57865,0.90268
0.57865,0.90286
0.57926,0.90286
0.57926,0.90305
0.58137,0.90305
0.58146,0.90305
0.58207,0.90305
0.58216,0.90305
0.58230,0.90305
0.58240,0.90305
0.58567,0.90305
0.58567,0.90324
0.58656,0.90324
0.58666,0.90324
0.58773,0.90324
0.58783,0.90324
0.59419,0.90324
0.59428,0.90324
0.60350,0.90324
0.60359,0.90324
0.63022,0.90324
0.63031,0.90324
0.63836,0.90324
0.63845,0.90324
0.64369,0.90324
0.64379,0.90324
0.64879,0.90324
0.64889,0.90324
0.65020,0.90324
0.65020,0.90343
0.65095,0.90343
0.65104,0.90343
0.65768,0.90343
0.65787,0.90343
0.65820,0.90343
0.65829,0.90343
0.65843,0.90343
0.65853,0.90343
0.66217,0.90343
0.66227,0.90343
0.66470,0.90343
0.66480,0.90343
0.66648,0.90343
0.66657,0.90343
0.66943,0.90343
0.66952,0.90343
0.67060,0.90343
0.67069,0.90343
0.67214,0.90343
0.67223,0.90343
0.67453,0.90343
0.67462,0.90343
0.67958,0.90343
0.67967,0.90343
0.67986,0.90343
0.67996,0.90343
0.68131,0.90343
0.68141,0.90343
0.68417,0.90343
0.68426,0.90343
0.68571,0.90343
0.68580,0.90343
0.69030,0.90343
0.69039,0.90343
0.69090,0.90343
0.69090,0.90361
0.69259,0.90361
0.69259,0.90380
0.69296,0.90380
0.69296,0.90399
0.69825,0.90399
0.69834,0.90399
0.70677,0.90399
0.70686,0.90399
0.71173,0.90399
0.71173,0.90417
0.72562,0.90417
0.72572,0.90417
0.72618,0.90417
0.72628,0.90417
0.73868,0.90417
0.73868,0.90436
0.75229,0.90436
0.75239,0.90436
0.75875,0.90436
0.75875,0.90455
0.77166,0.90455
0.77166,0.90474
0.77400,0.90474
0.77400,0.90492
0.77723,0.90492
0.77733,0.90492
0.78331,0.90492
0.78331,0.90511
0.78397,0.90511
0.78406,0.90511
0.78495,0.90511
0.78495,0.90530
0.78785,0.90530
0.78785,0.90548
0.78898,0.90548
0.78898,0.90567
0.79202,0.90567
0.79211,0.90567
0.79347,0.90567
0.79361,0.90567
0.79501,0.90567
0.79501,0.90586
0.79585,0.90586
0.79585,0.90605
0.79599,0.90605
0.79599,0.90623
0.79876,0.90623
0.79876,0.90642
0.80142,0.90642
0.80152,0.90642
0.80353,0.90642
0.80353,0.90661
0.80751,0.90661
0.80760,0.90661
0.80914,0.90661
0.80924,0.90661
0.80942,0.90661
0.80942,0.90679
0.81378,0.90679
0.81378,0.90736
0.81401,0.90736
0.81401,0.90754
0.81579,0.90754
0.81579,0.90773
0.81742,0.90773
0.81742,0.90792
0.81906,0.90792
0.81916,0.90792
0.82215,0.90792
0.82215,0.90810
0.82566,0.90810
0.82566,0.90829
0.82603,0.90829
0.82613,0.90829
0.82791,0.90829
0.82791,0.90848
0.82898,0.90848
0.82898,0.90867
0.83273,0.90867
0.83273,0.90885
0.83591,0.90885
0.83591,0.90904
0.83708,0.90904
0.83708,0.90923
0.83834,0.90923
0.83843,0.90923
0.83923,0.90923
0.83923,0.90941
0.84082,0.90941
0.84082,0.90960
0.84213,0.90960
0.84222,0.90960
0.84484,0.90960
0.84484,0.90979
0.84489,0.90979
0.84498,0.90979
0.84700,0.90979
0.84709,0.90979
0.84868,0.90979
0.84868,0.90998
0.85013,0.90998
0.85013,0.91016
0.85397,0.91016
0.85406,0.91016
0.85434,0.91016
0.85444,0.91016
0.85743,0.91016
0.85752,0.91016
0.85804,0.91016
0.85813,0.91016
0.86061,0.91016
0.86071,0.91016
0.86220,0.91016
0.86220,0.91035
0.86440,0.91035
0.86440,0.91054
0.86772,0.91054
0.86772,0.91072
0.86829,0.91072
0.86838,0.91072
0.87006,0.91072
0.87006,0.91091
0.87348,0.91091
0.87357,0.91091
0.87432,0.91091
0.87442,0.91091
0.87699,0.91091
0.87708,0.91091
0.87895,0.91091
0.87895,0.91110
0.88134,0.91110
0.88143,0.91110
0.88316,0.91110
0.88316,0.91129
0.88326,0.91129
0.88663,0.91129
0.88672,0.91129
0.88677,0.91129
0.88686,0.91129
0.88766,0.91129
0.88775,0.91129
0.88789,0.91129
0.88798,0.91129
0.88812,0.91129
0.88822,0.91129
0.88850,0.91129
0.88859,0.91129
0.88986,0.91129
0.88986,0.91147
0.89159,0.91147
0.89168,0.91147
0.89248,0.91147
0.89257,0.91147
0.89444,0.91147
0.89453,0.91147
0.89505,0.91147
0.89505,0.91166
0.89716,0.91166
0.89716,0.91185
0.89856,0.91185
0.89865,0.91185
0.90459,0.91185
0.90459,0.91203
0.90534,0.91203
0.90544,0.91203
0.90661,0.91203
0.90661,0.91222
0.90731,0.91222
0.90731,0.91241
0.90787,0.91241
0.90796,0.91241
0.90834,0.91241
0.90834,0.91260
0.90853,0.91260
0.90862,0.91260
0.91086,0.91260
0.91096,0.91260
0.91138,0.91260
0.91147,0.91260
0.91175,0.91260
0.91175,0.91278
0.91302,0.91278
0.91311,0.91278
0.91334,0.91278
0.91344,0.91278
0.91367,0.91278
0.91367,0.91297
0.91470,0.91297
0.91470,0.91316
0.91812,0.91316
0.91821,0.91316
0.91849,0.91316
0.91859,0.91316
0.91896,0.91316
0.91905,0.91316
0.92238,0.91316
0.92238,0.91334
0.92270,0.91334
0.92280,0.91334
0.92425,0.91334
0.92434,0.91334
0.92448,0.91334
0.92457,0.91334
0.92509,0.91334
0.92509,0.91353
0.92598,0.91353
0.92607,0.91353
0.92757,0.91353
0.92766,0.91353
0.92846,0.91353
0.92855,0.91353
0.92855,0.91372
0.92874,0.91372
0.92874,0.91391
0.92897,0.91391
0.92907,0.91391
0.93014,0.91391
0.93014,0.91409
0.93220,0.91409
0.93220,0.91428
0.93482,0.91428
0.93482,0.91447
0.93768,0.91447
0.93768,0.91465
0.93852,0.91465
0.93852,0.91484
0.93866,0.91484
0.93866,0.91503
0.94310,0.91503
0.94310,0.91522
0.94324,0.91522
0.94324,0.91540
0.94352,0.91540
0.94352,0.91559
0.94409,0.91559
0.94409,0.91578
0.94526,0.91578
0.94526,0.91596
0.94530,0.91596
0.94530,0.91615
0.94750,0.91615
0.94750,0.91653
0.94834,0.91653
0.94834,0.91690
0.94881,0.91690
0.94881,0.91709
0.94951,0.91709
0.94951,0.91727
0.95096,0.91727
0.95096,0.91746
0.95213,0.91746
0.95213,0.91765
0.95288,0.91765
0.95288,0.91784
0.95293,0.91784
0.95293,0.91802
0.95335,0.91802
0.95335,0.91821
0.95391,0.91821
0.95391,0.91840
0.95424,0.91840
0.95424,0.91859
0.95485,0.91859
0.95485,0.91877
0.95517,0.91877
0.95517,0.91896
0.95527,0.91896
0.95527,0.91915
0.95602,0.91915
0.95602,0.91933
0.95686,0.91933
0.95686,0.91952
0.95761,0.91952
0.95761,0.91971
0.95765,0.91971
0.95765,0.91990
0.95780,0.91990
0.95780,0.92008
0.95929,0.92008
0.95929,0.92027
0.95948,0.92027
0.95948,0.92046
0.95999,0.92046
0.95999,0.92064
0.96004,0.92064
0.96004,0.92083
0.96013,0.92083
0.96013,0.92102
0.96098,0.92102
0.96098,0.92121
0.96149,0.92121
0.96149,0.92139
0.96168,0.92139
0.96168,0.92158
0.96247,0.92158
0.96247,0.92177
0.96266,0.92177
0.96266,0.92195
0.96280,0.92195
0.96280,0.92252
0.96299,0.92252
0.96299,0.92289
0.96378,0.92289
0.96378,0.92308
0.96463,0.92308
0.96463,0.92345
0.96472,0.92345
0.96472,0.92364
0.96547,0.92364
0.96547,0.92401
0.96570,0.92401
0.96570,0.92420
0.96603,0.92420
0.96603,0.92439
0.96664,0.92439
0.96664,0.92457
0.96678,0.92457
0.96678,0.92476
0.96683,0.92476
0.96683,0.92514
0.96692,0.92514
0.96692,0.92532
0.96711,0.92532
0.96711,0.92551
0.96720,0.92551
0.96720,0.92570
0.96729,0.92570
0.96729,0.92607
0.96739,0.92607
0.96739,0.92645
0.96753,0.92645
0.96753,0.92663
0.96762,0.92663
0.96762,0.92682
0.96790,0.92682
0.96790,0.92719
0.96837,0.92719
0.96837,0.92738
0.96846,0.92738
0.96846,0.92757
0.96921,0.92757
0.96921,0.92776
0.96931,0.92776
0.96931,0.92794
0.96968,0.92794
0.96968,0.92832
0.97015,0.92832
0.97015,0.92850
0.97038,0.92850
0.97038,0.92869
0.97057,0.92869
0.97057,0.92888
0.97066,0.92888
0.97066,0.92907
