FPR_Micro,TPR_Micro
0.04642,0.61145
0.04642,0.61183
0.04646,0.61183
0.04646,0.61333
0.04656,0.61333
0.04656,0.61370
0.04665,0.61370
0.04665,0.61407
0.04674,0.61407
0.04674,0.61464
0.04679,0.61464
0.04679,0.61482
0.04684,0.61482
0.04684,0.61520
0.04688,0.61520
0.04688,0.61557
0.04693,0.61557
0.04693,0.61576
0.04698,0.61576
0.04698,0.61595
0.04707,0.61595
0.04707,0.61707
0.04712,0.61707
0.04712,0.61744
0.04716,0.61744
0.04716,0.61763
0.04721,0.61763
0.04721,0.61800
0.04726,0.61800
0.04726,0.61857
0.04735,0.61857
0.04735,0.61875
0.04745,0.61875
0.04745,0.61894
0.04754,0.61894
0.04754,0.61969
0.04763,0.61969
0.04763,0.62006
0.04768,0.62006
0.04768,0.62025
0.04773,0.62025
0.04773,0.62044
0.04782,0.62044
0.04782,0.62119
0.04787,0.62119
0.04787,0.62137
0.04805,0.62137
0.04805,0.62156
0.04824,0.62156
0.04824,0.62194
0.04838,0.62194
0.04838,0.62231
0.04843,0.62231
0.04843,0.62325
0.04866,0.62325
0.04866,0.62381
0.04880,0.62381
0.04880,0.62399
0.04890,0.62399
0.04890,0.62437
0.04899,0.62437
0.04899,0.62474
0.04904,0.62474
0.04904,0.62568
0.04918,0.62568
0.04918,0.62587
0.04922,0.62587
0.04922,0.62624
0.04936,0.62624
0.04936,0.62661
0.04950,0.62661
0.04950,0.62680
0.04955,0.62680
0.04955,0.62718
0.04964,0.62718
0.04964,0.62811
0.04974,0.62811
0.04974,0.62867
0.04978,0.62867
0.04978,0.62905
0.04988,0.62905
0.04988,0.62961
0.04993,0.62961
0.04993,0.62980
0.05002,0.62980
0.05002,0.63017
0.05030,0.63017
0.05030,0.63036
0.05053,0.63036
0.05053,0.63054
0.05058,0.63054
0.05058,0.63073
0.05067,0.63073
0.05067,0.63129
0.05072,0.63129
0.05072,0.63204
0.05077,0.63204
0.05077,0.63354
0.05086,0.63354
0.05086,0.63373
0.05095,0.63373
0.05095,0.63391
0.05138,0.63391
0.05138,0.63410
0.05142,0.63410
0.05142,0.63448
0.05147,0.63448
0.05147,0.63466
0.05152,0.63466
0.05152,0.63485
0.05166,0.63485
0.05166,0.63579
0.05208,0.63579
0.05208,0.63597
0.05217,0.63597
0.05217,0.63616
0.05226,0.63616
0.05226,0.63728
0.05236,0.63728
0.05236,0.63803
0.05241,0.63803
0.05241,0.63822
0.05245,0.63822
0.05245,0.63934
0.05250,0.63934
0.05250,0.63972
0.05255,0.63972
0.05255,0.64009
0.05259,0.64009
0.05259,0.64028
0.05264,0.64028
0.05264,0.64046
0.05273,0.64046
0.05273,0.64084
0.05292,0.64084
0.05292,0.64140
0.05301,0.64140
0.05301,0.64159
0.05306,0.64159
0.05306,0.64177
0.05329,0.64177
0.05329,0.64196
0.05334,0.64196
0.05334,0.64271
0.05339,0.64271
0.05339,0.64290
0.05362,0.64290
0.05362,0.64308
0.05367,0.64308
0.05367,0.64346
0.05372,0.64346
0.05372,0.64383
0.05381,0.64383
0.05381,0.64570
0.05386,0.64570
0.05386,0.64608
0.05395,0.64608
0.05395,0.64683
0.05404,0.64683
0.05404,0.64832
0.05409,0.64832
0.05409,0.64907
0.05423,0.64907
0.05423,0.64926
0.05432,0.64926
0.05432,0.64964
0.05437,0.64964
0.05437,0.65001
0.05446,0.65001
0.05446,0.65020
0.05451,0.65020
0.05451,0.65057
0.05456,0.65057
0.05456,0.65076
0.05460,0.65076
0.05460,0.65151
0.05465,0.65151
0.05465,0.65169
0.05470,0.65169
0.05470,0.65188
0.05479,0.65188
0.05479,0.65207
0.05488,0.65207
0.05488,0.65244
0.05507,0.65244
0.05507,0.65263
0.05512,0.65263
0.05512,0.65282
0.05526,0.65282
0.05526,0.65300
0.05559,0.65300
0.05559,0.65338
0.05568,0.65338
0.05568,0.65357
0.05573,0.65357
0.05573,0.65375
0.05587,0.65375
0.05587,0.65413
0.05605,0.65413
0.05605,0.65431
0.05610,0.65431
0.05610,0.65469
0.05615,0.65469
0.05615,0.65544
0.05620,0.65544
0.05620,0.65562
0.05634,0.65562
0.05634,0.65600
0.05643,0.65600
0.05643,0.65675
0.05648,0.65675
0.05648,0.65693
0.05652,0.65693
0.05652,0.65712
0.05657,0.65712
0.05657,0.65731
0.05662,0.65731
0.05662,0.65806
0.05676,0.65806
0.05676,0.65899
0.05680,0.65899
0.05680,0.65918
0.05685,0.65918
0.05685,0.65955
0.05704,0.65955
0.05704,0.66068
0.05708,0.66068
0.05708,0.66105
0.05713,0.66105
0.05713,0.66161
0.05718,0.66161
0.05718,0.66236
0.05727,0.66236
0.05727,0.66255
0.05732,0.66255
0.05732,0.66292
0.05751,0.66292
0.05751,0.66311
0.05760,0.66311
0.05760,0.66348
0.05765,0.66348
0.05765,0.66386
0.05783,0.66386
0.05783,0.66423
0.05793,0.66423
0.05793,0.66517
0.05797,0.66517
0.05797,0.66573
0.05802,0.66573
0.05802,0.66629
0.05811,0.66629
0.05811,0.66648
0.05816,0.66648
0.05816,0.66704
0.05821,0.66704
0.05821,0.66742
0.05825,0.66742
0.05825,0.66760
0.05839,0.66760
0.05839,0.66798
0.05853,0.66798
0.05853,0.66891
0.05867,0.66891
0.05867,0.66910
0.05886,0.66910
0.05886,0.66929
0.05905,0.66929
0.05905,0.67004
0.05919,0.67004
0.05919,0.67041
0.05924,0.67041
0.05924,0.67060
0.05928,0.67060
0.05928,0.67097
0.05933,0.67097
0.05933,0.67135
0.05947,0.67135
0.05947,0.67153
0.05952,0.67153
0.05952,0.67172
0.05966,0.67172
0.05966,0.67284
0.05975,0.67284
0.05975,0.67322
0.05984,0.67322
0.05984,0.67397
0.05989,0.67397
0.05989,0.67415
0.06003,0.67415
0.06003,0.67471
0.06017,0.67471
0.06017,0.67490
0.06022,0.67490
0.06022,0.67528
0.06031,0.67528
0.06031,0.67546
0.06036,0.67546
0.06036,0.67602
0.06045,0.67602
0.06045,0.67621
0.06050,0.67621
0.06050,0.67677
0.06059,0.67677
0.06059,0.67790
0.06064,0.67790
0.06064,0.67846
0.06101,0.67846
0.06101,0.67883
0.06106,0.67883
0.06106,0.67902
0.06115,0.67902
0.06115,0.67939
0.06125,0.67939
0.06125,0.67958
0.06130,0.67958
0.06130,0.67977
0.06134,0.67977
0.06134,0.68014
0.06139,0.68014
0.06139,0.68033
0.06158,0.68033
0.06158,0.68052
0.06167,0.68052
0.06167,0.68070
0.06181,0.68070
0.06181,0.68089
0.06190,0.68089
0.06190,0.68127
0.06200,0.68127
0.06200,0.68145
0.06209,0.68145
0.06209,0.68164
0.06214,0.68164
0.06214,0.68220
0.06218,0.68220
0.06218,0.68239
0.06228,0.68239
0.06228,0.68258
0.06232,0.68258
0.06232,0.68351
0.06237,0.68351
0.06237,0.68426
0.06242,0.68426
0.06242,0.68445
0.06251,0.68445
0.06251,0.68482
0.06261,0.68482
0.06261,0.68557
0.06284,0.68557
0.06284,0.68576
0.06289,0.68576
0.06289,0.68594
0.06298,0.68594
0.06298,0.68613
0.06303,0.68613
0.06303,0.68651
0.06307,0.68651
0.06307,0.68669
0.06317,0.68669
0.06317,0.68688
0.06326,0.68688
0.06326,0.68744
0.06331,0.68744
0.06331,0.68800
0.06335,0.68800
0.06335,0.68819
0.06340,0.68819
0.06340,0.68856
0.06345,0.68856
0.06345,0.68913
0.06349,0.68913
0.06349,0.68931
0.06354,0.68931
0.06354,0.68987
0.06363,0.68987
0.06363,0.69006
0.06368,0.69006
0.06368,0.69062
0.06396,0.69062
0.06396,0.69081
0.06401,0.69081
0.06401,0.69137
0.06406,0.69137
0.06406,0.69156
0.06410,0.69156
0.06410,0.69175
0.06420,0.69175
0.06420,0.69231
0.06424,0.69231
0.06424,0.69306
0.06429,0.69306
0.06429,0.69343
0.06438,0.69343
0.06438,0.69399
0.06448,0.69399
0.06448,0.69437
0.06452,0.69437
0.06452,0.69493
0.06471,0.69493
0.06471,0.69512
0.06480,0.69512
0.06480,0.69530
0.06485,0.69530
0.06485,0.69549
0.06499,0.69549
0.06499,0.69568
0.06504,0.69568
0.06504,0.69605
0.06518,0.69605
0.06518,0.69624
0.06527,0.69624
0.06527,0.69661
0.06537,0.69661
0.06537,0.69680
0.06551,0.69680
0.06551,0.69699
0.06555,0.69699
0.06555,0.69755
0.06565,0.69755
0.06565,0.69848
0.06569,0.69848
0.06569,0.69923
0.06574,0.69923
0.06574,0.70036
0.06597,0.70036
0.06597,0.70054
0.06611,0.70054
0.06611,0.70073
0.06616,0.70073
0.06616,0.70092
0.06630,0.70092
0.06630,0.70110
0.06635,0.70110
0.06635,0.70129
0.06640,0.70129
0.06640,0.70148
0.06654,0.70148
0.06654,0.70167
0.06658,0.70167
0.06658,0.70204
0.06677,0.70204
0.06677,0.70241
0.06691,0.70241
0.06691,0.70298
0.06696,0.70298
0.06696,0.70316
0.06700,0.70316
0.06700,0.70335
0.06714,0.70335
0.06714,0.70372
0.06728,0.70372
0.06728,0.70410
0.06738,0.70410
0.06738,0.70447
0.06742,0.70447
0.06742,0.70485
0.06757,0.70485
0.06757,0.70503
0.06771,0.70503
0.06771,0.70522
0.06775,0.70522
0.06775,0.70560
0.06780,0.70560
0.06780,0.70578
0.06789,0.70578
0.06789,0.70616
0.06794,0.70616
0.06794,0.70634
0.06799,0.70634
0.06799,0.70653
0.06813,0.70653
0.06813,0.70709
0.06827,0.70709
0.06827,0.70747
0.06836,0.70747
0.06836,0.70765
0.06850,0.70765
0.06850,0.70840
0.06855,0.70840
0.06855,0.70859
0.06888,0.70859
0.06888,0.70878
0.06916,0.70878
0.06916,0.70990
0.06920,0.70990
0.06920,0.71028
0.06925,0.71028
0.06925,0.71121
0.06930,0.71121
0.06930,0.71159
0.06958,0.71159
0.06958,0.71177
0.06962,0.71177
0.06962,0.71215
0.06972,0.71215
0.06972,0.71308
0.06995,0.71308
0.06995,0.71327
0.07000,0.71327
0.07000,0.71364
0.07004,0.71364
0.07004,0.71402
0.07019,0.71402
0.07019,0.71421
0.07023,0.71421
0.07023,0.71458
0.07042,0.71458
0.07042,0.71495
0.07047,0.71495
0.07047,0.71514
0.07051,0.71514
0.07051,0.71570
0.07056,0.71570
0.07056,0.71608
0.07061,0.71608
0.07061,0.71626
0.07079,0.71626
0.07079,0.71683
0.07084,0.71683
0.07084,0.71701
0.07089,0.71701
0.07089,0.71757
0.07093,0.71757
0.07093,0.71795
0.07098,0.71795
0.07098,0.71851
0.07112,0.71851
0.07112,0.71870
0.07126,0.71870
0.07126,0.71926
0.07136,0.71926
0.07136,0.71945
0.07140,0.71945
0.07140,0.71963
0.07154,0.71963
0.07154,0.71982
0.07187,0.71982
0.07187,0.72094
0.07192,0.72094
0.07192,0.72132
0.07206,0.72132
0.07206,0.72150
0.07257,0.72150
0.07257,0.72263
0.07262,0.72263
0.07262,0.72281
0.07267,0.72281
0.07267,0.72300
0.07271,0.72300
0.07271,0.72319
0.07276,0.72319
0.07276,0.72375
0.07285,0.72375
0.07285,0.72431
0.07290,0.72431
0.07290,0.72506
0.07304,0.72506
0.07304,0.72525
0.07309,0.72525
0.07309,0.72544
0.07313,0.72544
0.07313,0.72562
0.07323,0.72562
0.07323,0.72581
0.07327,0.72581
0.07327,0.72600
0.07332,0.72600
0.07332,0.72618
0.07341,0.72618
0.07341,0.72637
0.07351,0.72637
0.07351,0.72712
0.07360,0.72712
0.07360,0.72731
0.07365,0.72731
0.07365,0.72768
0.07383,0.72768
0.07383,0.72787
0.07388,0.72787
0.07388,0.72806
0.07393,0.72806
0.07393,0.72843
0.07402,0.72843
0.07402,0.72862
0.07407,0.72862
0.07407,0.72880
0.07440,0.72880
0.07440,0.72899
0.07444,0.72899
0.07444,0.72955
0.07458,0.72955
0.07458,0.72974
0.07463,0.72974
0.07463,0.73068
0.07468,0.73068
0.07468,0.73086
0.07472,0.73086
0.07472,0.73124
0.07477,0.73124
0.07477,0.73161
0.07491,0.73161
0.07491,0.73236
0.07496,0.73236
0.07496,0.73255
0.07510,0.73255
0.07510,0.73311
0.07543,0.73311
0.07543,0.73330
0.07547,0.73330
0.07547,0.73348
0.07561,0.73348
0.07561,0.73386
0.07571,0.73386
0.07571,0.73404
0.07585,0.73404
0.07585,0.73461
0.07594,0.73461
0.07594,0.73479
0.07603,0.73479
0.07603,0.73517
0.07622,0.73517
0.07622,0.73554
0.07636,0.73554
0.07636,0.73573
0.07650,0.73573
0.07650,0.73592
0.07655,0.73592
0.07655,0.73610
0.07664,0.73610
0.07664,0.73648
0.07669,0.73648
0.07669,0.73666
0.07683,0.73666
0.07683,0.73685
0.07697,0.73685
0.07697,0.73723
0.07702,0.73723
0.07702,0.73741
0.07720,0.73741
0.07720,0.73779
0.07739,0.73779
0.07739,0.73835
0.07744,0.73835
0.07744,0.73910
0.07762,0.73910
0.07762,0.73929
0.07767,0.73929
0.07767,0.73947
0.07777,0.73947
0.07777,0.73966
0.07781,0.73966
0.07781,0.73985
0.07814,0.73985
0.07814,0.74003
0.07833,0.74003
0.07833,0.74041
0.07856,0.74041
0.07856,0.74078
0.07870,0.74078
0.07870,0.74097
0.07894,0.74097
0.07894,0.74116
0.07912,0.74116
0.07912,0.74134
0.07917,0.74134
0.07917,0.74191
0.07922,0.74191
0.07922,0.74228
0.07926,0.74228
0.07926,0.74265
0.07931,0.74265
0.07931,0.74284
0.07950,0.74284
0.07950,0.74303
0.07959,0.74303
0.07959,0.74322
0.07964,0.74322
0.07964,0.74378
0.07968,0.74378
0.07968,0.74396
0.07982,0.74396
0.07982,0.74415
0.07996,0.74415
0.07996,0.74434
0.08006,0.74434
0.08006,0.74471
0.08010,0.74471
0.08010,0.74490
0.08053,0.74490
0.08053,0.74509
0.08062,0.74509
0.08062,0.74584
0.08067,0.74584
0.08067,0.74621
0.08076,0.74621
0.08076,0.74658
0.08081,0.74658
0.08081,0.74677
0.08085,0.74677
0.08085,0.74733
0.08090,0.74733
0.08090,0.74771
0.08095,0.74771
0.08095,0.74789
0.08109,0.74789
0.08109,0.74808
0.08118,0.74808
0.08118,0.74827
0.08123,0.74827
0.08123,0.74846
0.08127,0.74846
0.08127,0.74864
0.08132,0.74864
0.08132,0.74883
0.08137,0.74883
0.08137,0.74920
0.08151,0.74920
0.08151,0.74939
0.08156,0.74939
0.08156,0.74958
0.08160,0.74958
0.08160,0.74977
0.08193,0.74977
0.08193,0.74995
0.08198,0.74995
0.08198,0.75014
0.08202,0.75014
0.08202,0.75033
0.08212,0.75033
0.08212,0.75051
0.08226,0.75051
0.08226,0.75089
0.08249,0.75089
0.08249,0.75108
0.08258,0.75108
0.08258,0.75126
0.08268,0.75126
0.08268,0.75164
0.08277,0.75164
0.08277,0.75182
0.08282,0.75182
0.08282,0.75239
0.08291,0.75239
0.08291,0.75257
0.08324,0.75257
0.08324,0.75276
0.08333,0.75276
0.08333,0.75351
0.08338,0.75351
0.08338,0.75370
0.08347,0.75370
0.08347,0.75388
0.08352,0.75388
0.08352,0.75426
0.08366,0.75426
0.08366,0.75445
0.08371,0.75445
0.08371,0.75463
0.08413,0.75463
0.08413,0.75519
0.08418,0.75519
0.08418,0.75538
0.08441,0.75538
0.08441,0.75576
0.08450,0.75576
0.08450,0.75613
0.08455,0.75613
0.08455,0.75669
0.08469,0.75669
0.08469,0.75744
0.08474,0.75744
0.08474,0.75763
0.08488,0.75763
0.08488,0.75781
0.08502,0.75781
0.08502,0.75800
0.08511,0.75800
0.08511,0.75819
0.08535,0.75819
0.08535,0.75856
0.08549,0.75856
0.08549,0.75875
0.08558,0.75875
0.08558,0.75894
0.08609,0.75894
0.08609,0.75969
0.08623,0.75969
0.08623,0.75987
0.08628,0.75987
0.08628,0.76006
0.08633,0.76006
0.08633,0.76043
0.08647,0.76043
0.08647,0.76081
0.08666,0.76081
0.08666,0.76100
0.08675,0.76100
0.08675,0.76137
0.08684,0.76137
0.08684,0.76156
0.08689,0.76156
0.08689,0.76174
0.08694,0.76174
0.08694,0.76193
0.08703,0.76193
0.08703,0.76212
0.08712,0.76212
0.08712,0.76231
0.08722,0.76231
0.08722,0.76249
0.08726,0.76249
0.08726,0.76268
0.08740,0.76268
0.08740,0.76287
0.08783,0.76287
0.08783,0.76305
0.08787,0.76305
0.08787,0.76324
0.08797,0.76324
0.08797,0.76343
0.08811,0.76343
0.08811,0.76362
0.08829,0.76362
0.08829,0.76380
0.08853,0.76380
0.08853,0.76418
0.08867,0.76418
0.08867,0.76436
0.08876,0.76436
0.08876,0.76511
0.08885,0.76511
0.08885,0.76530
0.08895,0.76530
0.08895,0.76586
0.08899,0.76586
0.08899,0.76605
0.08914,0.76605
0.08914,0.76680
0.08932,0.76680
0.08932,0.76717
0.08937,0.76717
0.08937,0.76755
0.08946,0.76755
0.08946,0.76773
0.08960,0.76773
0.08960,0.76792
0.08965,0.76792
0.08965,0.76811
0.08970,0.76811
0.08970,0.76829
0.08988,0.76829
0.08988,0.76848
0.09007,0.76848
0.09007,0.76886
0.09012,0.76886
0.09012,0.76904
0.09016,0.76904
0.09016,0.76942
0.09021,0.76942
0.09021,0.76961
0.09031,0.76961
0.09031,0.76979
0.09035,0.76979
0.09035,0.77017
0.09049,0.77017
0.09049,0.77054
0.09101,0.77054
0.09101,0.77073
0.09124,0.77073
0.09124,0.77092
0.09147,0.77092
0.09147,0.77110
0.09162,0.77110
0.09162,0.77129
0.09166,0.77129
0.09166,0.77185
0.09199,0.77185
0.09199,0.77223
0.09204,0.77223
0.09204,0.77241
0.09232,0.77241
0.09232,0.77279
0.09236,0.77279
0.09236,0.77316
0.09241,0.77316
0.09241,0.77335
0.09269,0.77335
0.09269,0.77354
0.09283,0.77354
0.09283,0.77372
0.09302,0.77372
0.09302,0.77410
0.09311,0.77410
0.09311,0.77466
0.09330,0.77466
0.09330,0.77503
0.09335,0.77503
0.09335,0.77522
0.09344,0.77522
0.09344,0.77541
0.09349,0.77541
0.09349,0.77559
0.09363,0.77559
0.09363,0.77616
0.09372,0.77616
0.09372,0.77634
0.09381,0.77634
0.09381,0.77653
0.09424,0.77653
0.09424,0.77690
0.09442,0.77690
0.09442,0.77747
0.09447,0.77747
0.09447,0.77765
0.09452,0.77765
0.09452,0.77784
0.09461,0.77784
0.09461,0.77840
0.09503,0.77840
0.09503,0.77878
0.09508,0.77878
0.09508,0.77896
0.09512,0.77896
0.09512,0.77971
0.09517,0.77971
0.09517,0.78027
0.09526,0.78027
0.09526,0.78046
0.09559,0.78046
0.09559,0.78102
0.09587,0.78102
0.09587,0.78140
0.09601,0.78140
0.09601,0.78158
0.09606,0.78158
0.09606,0.78196
0.09620,0.78196
0.09620,0.78233
0.09625,0.78233
0.09625,0.78327
0.09639,0.78327
0.09639,0.78364
0.09643,0.78364
0.09643,0.78402
0.09681,0.78402
0.09681,0.78420
0.09695,0.78420
0.09695,0.78458
0.09714,0.78458
0.09714,0.78477
0.09723,0.78477
0.09723,0.78495
0.09728,0.78495
0.09728,0.78570
0.09760,0.78570
0.09760,0.78589
0.09770,0.78589
0.09770,0.78608
0.09779,0.78608
0.09779,0.78626
0.09793,0.78626
0.09793,0.78664
0.09807,0.78664
0.09807,0.78720
0.09831,0.78720
0.09831,0.78739
0.09840,0.78739
0.09840,0.78757
0.09868,0.78757
0.09868,0.78776
0.09891,0.78776
0.09891,0.78944
0.09905,0.78944
0.09905,0.78963
0.09920,0.78963
0.09920,0.78982
0.09929,0.78982
0.09929,0.79019
0.09943,0.79019
0.09943,0.79057
0.09957,0.79057
0.09957,0.79075
0.09994,0.79075
0.09994,0.79094
0.10004,0.79094
0.10004,0.79113
0.10008,0.79113
0.10008,0.79132
0.10027,0.79132
0.10027,0.79150
0.10046,0.79150
0.10046,0.79169
0.10060,0.79169
0.10060,0.79188
0.10074,0.79188
0.10074,0.79206
0.10079,0.79206
0.10079,0.79244
0.10093,0.79244
0.10093,0.79281
0.10121,0.79281
0.10121,0.79300
0.10130,0.79300
0.10130,0.79319
0.10158,0.79319
0.10158,0.79337
0.10172,0.79337
0.10172,0.79356
0.10196,0.79356
0.10196,0.79375
0.10247,0.79375
0.10247,0.79394
0.10308,0.79394
0.10308,0.79412
0.10313,0.79412
0.10313,0.79431
0.10322,0.79431
0.10322,0.79450
0.10331,0.79450
0.10331,0.79468
0.10355,0.79468
0.10355,0.79506
0.10369,0.79506
0.10369,0.79543
0.10392,0.79543
0.10392,0.79581
0.10397,0.79581
0.10397,0.79599
0.10411,0.79599
0.10411,0.79637
0.10434,0.79637
0.10434,0.79656
0.10448,0.79656
0.10448,0.79674
0.10472,0.79674
0.10472,0.79693
0.10500,0.79693
0.10500,0.79712
0.10504,0.79712
0.10504,0.79749
0.10509,0.79749
0.10509,0.79768
0.10556,0.79768
0.10556,0.79787
0.10607,0.79787
0.10607,0.79805
0.10617,0.79805
0.10617,0.79824
0.10640,0.79824
0.10640,0.79843
0.10659,0.79843
0.10659,0.79862
0.10682,0.79862
0.10682,0.79880
0.10701,0.79880
0.10701,0.79918
0.10706,0.79918
0.10706,0.79955
0.10734,0.79955
0.10734,0.79974
0.10738,0.79974
0.10738,0.80011
0.10776,0.80011
0.10776,0.80030
0.10785,0.80030
0.10785,0.80049
0.10790,0.80049
0.10790,0.80067
0.10804,0.80067
0.10804,0.80105
0.10827,0.80105
0.10827,0.80142
0.10841,0.80142
0.10841,0.80161
0.10869,0.80161
0.10869,0.80180
0.10879,0.80180
0.10879,0.80198
0.10883,0.80198
0.10883,0.80236
0.10930,0.80236
0.10930,0.80273
0.10940,0.80273
0.10940,0.80292
0.10949,0.80292
0.10949,0.80348
0.10963,0.80348
0.10963,0.80367
0.10972,0.80367
0.10972,0.80386
0.10986,0.80386
0.10986,0.80404
0.10996,0.80404
0.10996,0.80423
0.11033,0.80423
0.11033,0.80442
0.11038,0.80442
0.11038,0.80460
0.11047,0.80460
0.11047,0.80479
0.11071,0.80479
0.11071,0.80498
0.11085,0.80498
0.11085,0.80517
0.11131,0.80517
0.11131,0.80535
0.11150,0.80535
0.11150,0.80573
0.11155,0.80573
0.11155,0.80591
0.11159,0.80591
0.11159,0.80610
0.11169,0.80610
0.11169,0.80629
0.11178,0.80629
0.11188,0.80629
0.11188,0.80648
0.11206,0.80648
0.11206,0.80666
0.11220,0.80666
0.11220,0.80685
0.11234,0.80685
0.11234,0.80704
0.11281,0.80704
0.11281,0.80722
0.11328,0.80722
0.11328,0.80779
0.11351,0.80779
0.11351,0.80797
0.11365,0.80797
0.11375,0.80797
0.11375,0.80835
0.11431,0.80835
0.11431,0.80853
0.11468,0.80853
0.11468,0.80872
0.11492,0.80872
0.11492,0.80891
0.11510,0.80891
0.11510,0.80910
0.11571,0.80910
0.11571,0.80928
0.11585,0.80928
0.11585,0.80947
0.11623,0.80947
0.11623,0.80966
0.11637,0.80966
0.11637,0.80984
0.11669,0.80984
0.11669,0.81022
0.11698,0.81022
0.11698,0.81041
0.11772,0.81041
0.11772,0.81059
0.11786,0.81059
0.11786,0.81078
0.11791,0.81078
0.11791,0.81097
0.11796,0.81097
0.11796,0.81115
0.11805,0.81115
0.11805,0.81153
0.11815,0.81153
0.11815,0.81172
0.11819,0.81172
0.11819,0.81190
0.11829,0.81190
0.11829,0.81246
0.11838,0.81246
0.11838,0.81265
0.11866,0.81265
0.11866,0.81284
0.11871,0.81284
0.11871,0.81303
0.11875,0.81303
0.11875,0.81321
0.11894,0.81321
0.11894,0.81340
0.11913,0.81340
0.11913,0.81359
0.11946,0.81359
0.11946,0.81396
0.11988,0.81396
0.11988,0.81415
0.12002,0.81415
0.12002,0.81434
0.12006,0.81434
0.12006,0.81452
0.12020,0.81452
0.12020,0.81509
0.12025,0.81509
0.12025,0.81565
0.12072,0.81565
0.12072,0.81583
0.12077,0.81583
0.12077,0.81602
0.12081,0.81602
0.12081,0.81621
0.12105,0.81621
0.12105,0.81640
0.12142,0.81640
0.12142,0.81677
0.12147,0.81677
0.12147,0.81696
0.12151,0.81696
0.12151,0.81733
0.12184,0.81733
0.12184,0.81752
0.12189,0.81752
0.12189,0.81771
0.12222,0.81771
0.12222,0.81789
0.12236,0.81789
0.12236,0.81808
0.12287,0.81808
0.12287,0.81864
0.12296,0.81864
0.12296,0.81883
0.12315,0.81883
0.12315,0.81902
0.12325,0.81902
0.12325,0.81939
0.12334,0.81939
0.12334,0.81958
0.12362,0.81958
0.12362,0.81976
0.12371,0.81976
0.12371,0.82014
0.12381,0.82014
0.12381,0.82033
0.12404,0.82033
0.12404,0.82051
0.12409,0.82051
0.12409,0.82070
0.12413,0.82070
0.12413,0.82089
0.12427,0.82089
0.12427,0.82107
0.12432,0.82107
0.12432,0.82126
0.12451,0.82126
0.12451,0.82145
0.12456,0.82145
0.12456,0.82164
0.12484,0.82164
0.12484,0.82182
0.12512,0.82182
0.12512,0.82201
0.12521,0.82201
0.12521,0.82238
0.12530,0.82238
0.12530,0.82257
0.12568,0.82257
0.12568,0.82276
0.12591,0.82276
0.12591,0.82295
0.12605,0.82295
0.12605,0.82313
0.12610,0.82313
0.12610,0.82332
0.12638,0.82332
0.12638,0.82407
0.12652,0.82407
0.12652,0.82426
0.12666,0.82426
0.12666,0.82444
0.12675,0.82444
0.12675,0.82463
0.12755,0.82463
0.12764,0.82463
0.12816,0.82463
0.12816,0.82482
0.12821,0.82482
0.12821,0.82500
0.12835,0.82500
0.12835,0.82519
0.12849,0.82519
0.12849,0.82538
0.12909,0.82538
0.12909,0.82557
0.12937,0.82557
0.12937,0.82575
0.12966,0.82575
0.12966,0.82594
0.13008,0.82594
0.13008,0.82613
0.13036,0.82613
0.13036,0.82631
0.13069,0.82631
0.13069,0.82650
0.13111,0.82650
0.13111,0.82669
0.13125,0.82669
0.13125,0.82706
0.13153,0.82706
0.13153,0.82725
0.13209,0.82725
0.13209,0.82744
0.13223,0.82744
0.13223,0.82762
0.13237,0.82762
0.13237,0.82781
0.13307,0.82781
0.13307,0.82800
0.13312,0.82800
0.13312,0.82819
0.13331,0.82819
0.13331,0.82837
0.13368,0.82837
0.13368,0.82856
0.13377,0.82856
0.13377,0.82875
0.13391,0.82875
0.13391,0.82931
0.13401,0.82931
0.13401,0.82950
0.13419,0.82950
0.13419,0.82968
0.13448,0.82968
0.13448,0.82987
0.13452,0.82987
0.13452,0.83006
0.13471,0.83006
0.13471,0.83081
0.13490,0.83081
0.13490,0.83118
0.13494,0.83118
0.13494,0.83137
0.13504,0.83137
0.13504,0.83156
0.13527,0.83156
0.13527,0.83174
0.13546,0.83174
0.13546,0.83212
0.13550,0.83212
0.13550,0.83230
0.13569,0.83230
0.13569,0.83249
0.13574,0.83249
0.13574,0.83268
0.13579,0.83268
0.13579,0.83287
0.13681,0.83287
0.13681,0.83305
0.13719,0.83305
0.13719,0.83380
0.13738,0.83380
0.13738,0.83399
0.13756,0.83399
0.13756,0.83436
0.13855,0.83436
0.13855,0.83455
0.13897,0.83455
0.13897,0.83474
0.13953,0.83474
0.13953,0.83492
0.13962,0.83492
0.13962,0.83511
0.13981,0.83511
0.13981,0.83530
0.13986,0.83530
0.13986,0.83549
0.14107,0.83549
0.14107,0.83567
0.14121,0.83567
0.14121,0.83586
0.14182,0.83586
0.14182,0.83605
0.14191,0.83605
0.14191,0.83623
0.14215,0.83623
0.14215,0.83642
0.14229,0.83642
0.14229,0.83661
0.14294,0.83661
0.14294,0.83680
0.14313,0.83680
0.14313,0.83698
0.14318,0.83698
0.14318,0.83717
0.14383,0.83717
0.14383,0.83736
0.14407,0.83736
0.14407,0.83754
0.14468,0.83754
0.14468,0.83792
0.14472,0.83792
0.14472,0.83811
0.14603,0.83811
0.14603,0.83848
0.14673,0.83848
0.14673,0.83867
0.14683,0.83867
0.14683,0.83885
0.14687,0.83885
0.14687,0.83904
0.14701,0.83904
0.14701,0.83923
